time;cwnd;rtt;dupack;retransmissions;drops;rto
37.3544;91.798;0.150;0;204;104.000;0.200000
37.35608;91.809;0.150;0;204;104.000;0.200000
37.35776;91.820;0.150;0;204;104.000;0.200000
37.35944;91.831;0.150;0;204;104.000;0.200000
37.36112;91.841;0.150;0;204;104.000;0.200000
37.3628;91.852;0.150;0;204;104.000;0.200000
37.36448;91.863;0.150;0;204;104.000;0.200000
37.36616;91.874;0.150;0;204;104.000;0.200000
37.36784;91.885;0.150;0;204;104.000;0.200000
37.36952;91.896;0.150;0;204;104.000;0.200000
37.3712;91.907;0.150;0;204;104.000;0.200000
37.37288;91.918;0.150;0;204;104.000;0.200000
37.37456;91.928;0.150;0;204;104.000;0.200000
37.37624;91.939;0.150;0;204;104.000;0.200000
37.37792;91.950;0.150;0;204;104.000;0.200000
37.3796;91.961;0.150;0;204;104.000;0.200000
37.38128;91.972;0.150;0;204;104.000;0.200000
37.38296;91.983;0.150;0;204;104.000;0.200000
37.38464;91.994;0.150;0;204;104.000;0.200000
37.38632;92.005;0.150;0;204;104.000;0.200000
37.388;92.015;0.150;0;204;104.000;0.200000
37.38968;92.026;0.150;0;204;104.000;0.200000
37.39136;92.037;0.150;0;204;104.000;0.200000
37.39304;92.048;0.150;0;204;104.000;0.200000
37.39472;92.059;0.150;0;204;104.000;0.200000
37.3964;92.070;0.150;0;204;104.000;0.200000
37.39808;92.081;0.150;0;204;104.000;0.200000
37.39976;92.092;0.150;0;204;104.000;0.200000
37.40144;92.102;0.150;0;204;104.000;0.200000
37.40312;92.113;0.150;0;204;104.000;0.200000
37.4048;92.124;0.150;0;204;104.000;0.200000
37.40648;92.135;0.150;0;204;104.000;0.200000
37.40816;92.146;0.150;0;204;104.000;0.200000
37.40984;92.157;0.150;0;204;104.000;0.200000
37.41152;92.168;0.150;0;204;104.000;0.200000
37.4132;92.178;0.150;0;204;104.000;0.200000
37.41488;92.189;0.150;0;204;104.000;0.200000
37.41656;92.200;0.150;0;204;104.000;0.200000
37.41824;92.211;0.150;0;204;104.000;0.200000
37.41992;92.222;0.150;0;204;104.000;0.200000
37.4216;92.233;0.150;0;204;104.000;0.200000
37.42328;92.243;0.150;0;204;104.000;0.200000
37.42496;92.254;0.150;0;204;104.000;0.200000
37.42664;92.265;0.150;0;204;104.000;0.200000
37.42832;92.276;0.150;0;204;104.000;0.200000
37.43;92.287;0.150;0;204;104.000;0.200000
37.43168;92.298;0.150;0;204;104.000;0.200000
37.43336;92.308;0.150;0;204;104.000;0.200000
37.43504;92.319;0.150;0;204;104.000;0.200000
37.43672;92.330;0.150;0;204;104.000;0.200000
37.4384;92.341;0.150;0;204;104.000;0.200000
37.44008;92.352;0.150;0;204;104.000;0.200000
37.44176;92.363;0.150;0;204;104.000;0.200000
37.44344;92.373;0.150;0;204;104.000;0.200000
37.44512;92.384;0.150;0;204;104.000;0.200000
37.4468;92.395;0.150;0;204;104.000;0.200000
37.44848;92.406;0.150;0;204;104.000;0.200000
37.45016;92.417;0.150;0;204;104.000;0.200000
37.45184;92.428;0.150;0;204;104.000;0.200000
37.45352;92.438;0.150;0;204;104.000;0.200000
37.4552;92.449;0.150;0;204;104.000;0.200000
37.45688;92.460;0.150;0;204;104.000;0.200000
37.45856;92.471;0.150;0;204;104.000;0.200000
37.46024;92.482;0.150;0;204;104.000;0.200000
37.46192;92.492;0.150;0;204;104.000;0.200000
37.4636;92.503;0.150;0;204;104.000;0.200000
37.46528;92.514;0.150;0;204;104.000;0.200000
37.46696;92.525;0.150;0;204;104.000;0.200000
37.46864;92.536;0.150;0;204;104.000;0.200000
37.47032;92.547;0.150;0;204;104.000;0.200000
37.472;92.557;0.150;0;204;104.000;0.200000
37.47368;92.568;0.150;0;204;104.000;0.200000
37.47536;92.579;0.150;0;204;104.000;0.200000
37.47704;92.590;0.150;0;204;104.000;0.200000
37.47872;92.601;0.150;0;204;104.000;0.200000
37.4804;92.611;0.150;0;204;104.000;0.200000
37.48208;92.622;0.150;0;204;104.000;0.200000
37.48376;92.633;0.150;0;204;104.000;0.200000
37.48544;92.644;0.150;0;204;104.000;0.200000
37.48712;92.654;0.150;0;204;104.000;0.200000
37.4888;92.665;0.150;0;204;104.000;0.200000
37.49048;92.676;0.150;0;204;104.000;0.200000
37.49216;92.687;0.150;0;204;104.000;0.200000
37.49384;92.698;0.150;0;204;104.000;0.200000
37.49552;92.708;0.150;0;204;104.000;0.200000
37.4972;92.719;0.150;0;204;104.000;0.200000
37.49888;92.730;0.150;0;204;104.000;0.200000
37.50056;92.741;0.150;0;204;104.000;0.200000
37.50224;92.752;0.150;0;204;104.000;0.200000
37.50392;92.762;0.150;0;204;104.000;0.200000
37.5056;92.773;0.150;0;204;104.000;0.200000
37.50728;92.784;0.150;0;204;104.000;0.200000
37.50896;92.795;0.150;0;204;104.000;0.200000
37.51064;92.805;0.150;0;204;104.000;0.200000
37.51232;92.816;0.150;0;204;104.000;0.200000
37.514;92.827;0.150;0;204;104.000;0.200000
37.51568;92.838;0.150;0;204;104.000;0.200000
37.51736;92.849;0.150;0;204;104.000;0.200000
37.51904;92.859;0.150;0;204;104.000;0.200000
37.52072;92.870;0.150;0;204;104.000;0.200000
37.5224;92.881;0.150;0;204;104.000;0.200000
37.52408;92.892;0.150;0;204;104.000;0.200000
37.52576;92.902;0.150;0;204;104.000;0.200000
37.52744;92.913;0.150;0;204;104.000;0.200000
37.52912;92.924;0.150;0;204;104.000;0.200000
37.5308;92.935;0.150;0;204;104.000;0.200000
37.53248;92.945;0.150;0;204;104.000;0.200000
37.53416;92.956;0.150;0;204;104.000;0.200000
37.53584;92.967;0.150;0;204;104.000;0.200000
37.53752;92.978;0.150;0;204;104.000;0.200000
37.5392;92.988;0.150;0;204;104.000;0.200000
37.54088;92.999;0.150;0;204;104.000;0.200000
37.54256;93.010;0.150;0;204;104.000;0.200000
37.54424;93.021;0.150;0;204;104.000;0.200000
37.54592;93.032;0.150;0;204;104.000;0.200000
37.5476;93.042;0.150;0;204;104.000;0.200000
37.54928;93.053;0.150;0;204;104.000;0.200000
37.55096;93.064;0.150;0;204;104.000;0.200000
37.55264;93.074;0.150;0;204;104.000;0.200000
37.55432;93.085;0.150;0;204;104.000;0.200000
37.556;93.096;0.150;0;204;104.000;0.200000
37.55768;93.107;0.150;0;204;104.000;0.200000
37.55936;93.117;0.150;0;204;104.000;0.200000
37.56104;93.128;0.150;0;204;104.000;0.200000
37.56272;93.139;0.150;0;204;104.000;0.200000
37.5644;93.150;0.150;0;204;104.000;0.200000
37.56608;93.160;0.150;0;204;104.000;0.200000
37.56777;93.171;0.150;0;204;104.000;0.200000
37.56945;93.182;0.150;0;204;104.000;0.200000
37.57113;93.193;0.150;0;204;104.000;0.200000
37.57281;93.203;0.150;0;204;104.000;0.200000
37.57449;93.214;0.150;0;204;104.000;0.200000
37.57617;93.225;0.150;0;204;104.000;0.200000
37.57785;93.236;0.150;0;204;104.000;0.200000
37.57953;93.246;0.150;0;204;104.000;0.200000
37.58121;93.257;0.150;0;204;104.000;0.200000
37.58289;93.268;0.150;0;204;104.000;0.200000
37.58457;93.278;0.150;0;204;104.000;0.200000
37.58625;93.289;0.150;0;204;104.000;0.200000
37.58793;93.300;0.150;0;204;104.000;0.200000
37.58961;93.311;0.150;0;204;104.000;0.200000
37.59129;93.321;0.150;0;204;104.000;0.200000
37.59297;93.332;0.150;0;204;104.000;0.200000
37.59465;93.343;0.150;0;204;104.000;0.200000
37.59633;93.353;0.150;0;204;104.000;0.200000
37.59801;93.364;0.150;0;204;104.000;0.200000
37.59969;93.375;0.150;0;204;104.000;0.200000
37.60137;93.386;0.150;0;204;104.000;0.200000
37.60305;93.396;0.150;0;204;104.000;0.200000
37.60473;93.407;0.150;0;204;104.000;0.200000
37.60641;93.418;0.150;0;204;104.000;0.200000
37.60809;93.428;0.150;0;204;104.000;0.200000
37.60977;93.439;0.150;0;204;104.000;0.200000
37.61145;93.450;0.150;0;204;104.000;0.200000
37.61313;93.460;0.150;0;204;104.000;0.200000
37.61481;93.471;0.150;0;204;104.000;0.200000
37.61649;93.482;0.150;0;204;104.000;0.200000
37.61817;93.493;0.150;0;204;104.000;0.200000
37.61985;93.503;0.150;0;204;104.000;0.200000
37.62153;93.514;0.150;0;204;104.000;0.200000
37.62321;93.525;0.150;0;204;104.000;0.200000
37.62489;93.535;0.150;0;204;104.000;0.200000
37.62657;93.546;0.150;0;204;104.000;0.200000
37.62825;93.557;0.150;0;204;104.000;0.200000
37.62993;93.567;0.150;0;204;104.000;0.200000
37.63161;93.578;0.150;0;204;104.000;0.200000
37.63329;93.589;0.150;0;204;104.000;0.200000
37.63497;93.600;0.150;0;204;104.000;0.200000
37.63665;93.610;0.150;0;204;104.000;0.200000
37.63833;93.621;0.150;0;204;104.000;0.200000
37.64001;93.632;0.150;0;204;104.000;0.200000
37.64169;93.642;0.150;0;204;104.000;0.200000
37.64337;93.653;0.150;0;204;104.000;0.200000
37.64505;93.664;0.150;0;204;104.000;0.200000
37.64673;93.674;0.150;0;204;104.000;0.200000
37.64841;93.685;0.150;0;204;104.000;0.200000
37.65009;93.696;0.150;0;204;104.000;0.200000
37.65177;93.706;0.150;0;204;104.000;0.200000
37.65345;93.717;0.150;0;204;104.000;0.200000
37.65513;93.728;0.150;0;204;104.000;0.200000
37.65681;93.738;0.150;0;204;104.000;0.200000
37.65849;93.749;0.150;0;204;104.000;0.200000
37.66017;93.760;0.150;0;204;104.000;0.200000
37.66185;93.770;0.150;0;204;104.000;0.200000
37.66353;93.781;0.150;0;204;104.000;0.200000
37.66521;93.792;0.150;0;204;104.000;0.200000
37.66689;93.802;0.150;0;204;104.000;0.200000
37.66857;93.813;0.150;0;204;104.000;0.200000
37.67025;93.824;0.150;0;204;104.000;0.200000
37.67193;93.834;0.150;0;204;104.000;0.200000
37.67361;93.845;0.150;0;204;104.000;0.200000
37.67529;93.856;0.150;0;204;104.000;0.200000
37.67697;93.866;0.150;0;204;104.000;0.200000
37.67865;93.877;0.150;0;204;104.000;0.200000
37.68033;93.888;0.150;0;204;104.000;0.200000
37.68201;93.898;0.150;0;204;104.000;0.200000
37.68369;93.909;0.150;0;204;104.000;0.200000
37.68537;93.919;0.150;0;204;104.000;0.200000
37.68705;93.930;0.150;0;204;104.000;0.200000
37.68873;93.941;0.150;0;204;104.000;0.200000
37.69041;93.951;0.150;0;204;104.000;0.200000
37.69209;93.962;0.150;0;204;104.000;0.200000
37.69377;93.973;0.150;0;204;104.000;0.200000
37.69545;93.983;0.150;0;204;104.000;0.200000
37.69713;93.994;0.150;0;204;104.000;0.200000
37.69881;94.005;0.160;0;204;104.000;0.200000
37.70049;94.015;0.160;0;204;104.000;0.200000
37.70217;94.026;0.160;0;204;104.000;0.200000
37.70385;94.037;0.160;0;204;104.000;0.200000
37.70553;94.047;0.160;0;204;104.000;0.200000
37.70721;94.058;0.160;0;204;104.000;0.200000
37.70889;94.068;0.160;0;204;104.000;0.200000
37.71057;94.079;0.160;0;204;104.000;0.200000
37.71225;94.090;0.160;0;204;104.000;0.200000
37.71393;94.100;0.160;0;204;104.000;0.200000
37.71561;94.111;0.160;0;204;104.000;0.200000
37.71729;94.122;0.160;0;204;104.000;0.200000
37.71897;94.132;0.160;0;204;104.000;0.200000
37.72065;94.143;0.160;0;204;104.000;0.200000
37.72233;94.153;0.160;0;204;104.000;0.200000
37.72401;94.164;0.160;0;204;104.000;0.200000
37.72569;94.175;0.160;0;204;104.000;0.200000
37.72737;94.185;0.160;0;204;104.000;0.200000
37.72905;94.196;0.160;0;204;104.000;0.200000
37.73073;94.207;0.160;0;204;104.000;0.200000
37.73241;94.217;0.160;0;204;104.000;0.200000
37.73409;94.228;0.160;0;204;104.000;0.200000
37.73577;94.238;0.160;0;204;104.000;0.200000
37.73745;94.249;0.160;0;204;104.000;0.200000
37.73913;94.260;0.160;0;204;104.000;0.200000
37.74081;94.270;0.160;0;204;104.000;0.200000
37.74249;94.281;0.160;0;204;104.000;0.200000
37.74417;94.291;0.160;0;204;104.000;0.200000
37.74585;94.302;0.160;0;204;104.000;0.200000
37.74753;94.313;0.160;0;204;104.000;0.200000
37.74921;94.323;0.160;0;204;104.000;0.200000
37.75089;94.334;0.160;0;204;104.000;0.200000
37.75257;94.344;0.160;0;204;104.000;0.200000
37.75425;94.355;0.160;0;204;104.000;0.200000
37.75593;94.366;0.160;0;204;104.000;0.200000
37.75761;94.376;0.160;0;204;104.000;0.200000
37.75929;94.387;0.160;0;204;104.000;0.200000
37.76097;94.397;0.160;0;204;104.000;0.200000
37.76265;94.408;0.160;0;204;104.000;0.200000
37.76433;94.419;0.160;0;204;104.000;0.200000
37.76601;94.429;0.160;0;204;104.000;0.200000
37.76769;94.440;0.160;0;204;104.000;0.200000
37.76937;94.450;0.160;0;204;104.000;0.200000
37.77105;94.461;0.160;0;204;104.000;0.200000
37.77273;94.472;0.160;0;204;104.000;0.200000
37.77441;94.482;0.160;0;204;104.000;0.200000
37.77609;94.493;0.160;0;204;104.000;0.200000
37.77777;94.503;0.160;0;204;104.000;0.200000
37.77945;94.514;0.160;0;204;104.000;0.200000
37.78113;94.524;0.160;0;204;104.000;0.200000
37.78281;94.535;0.160;0;204;104.000;0.200000
37.78449;94.546;0.160;0;204;104.000;0.200000
37.78617;94.556;0.160;0;204;104.000;0.200000
37.78785;94.567;0.160;0;204;104.000;0.200000
37.78953;94.577;0.160;0;204;104.000;0.200000
37.79121;94.588;0.160;0;204;104.000;0.200000
37.79289;94.599;0.160;0;204;104.000;0.200000
37.79457;94.609;0.160;0;204;104.000;0.200000
37.79625;94.620;0.160;0;204;104.000;0.200000
37.79793;94.630;0.160;0;204;104.000;0.200000
37.79961;94.641;0.160;0;204;104.000;0.200000
37.80129;94.651;0.160;0;204;104.000;0.200000
37.80297;94.662;0.160;0;204;104.000;0.200000
37.80465;94.672;0.160;0;204;104.000;0.200000
37.80633;94.683;0.160;0;204;104.000;0.200000
37.80801;94.694;0.160;0;204;104.000;0.200000
37.80969;94.704;0.160;0;204;104.000;0.200000
37.81137;94.715;0.160;0;204;104.000;0.200000
37.81305;94.725;0.160;0;204;104.000;0.200000
37.81473;94.736;0.160;0;204;104.000;0.200000
37.81641;94.746;0.160;0;204;104.000;0.200000
37.81809;94.757;0.160;0;204;104.000;0.200000
37.81977;94.767;0.160;0;204;104.000;0.200000
37.82145;94.778;0.160;0;204;104.000;0.200000
37.82313;94.789;0.160;0;204;104.000;0.200000
37.82481;94.799;0.160;0;204;104.000;0.200000
37.82649;94.810;0.160;0;204;104.000;0.200000
37.82817;94.820;0.160;0;204;104.000;0.200000
37.82985;94.831;0.160;0;204;104.000;0.200000
37.83153;94.841;0.160;0;204;104.000;0.200000
37.83321;94.852;0.160;0;204;104.000;0.200000
37.83489;94.862;0.160;0;204;104.000;0.200000
37.83657;94.873;0.160;0;204;104.000;0.200000
37.83825;94.884;0.160;0;204;104.000;0.200000
37.83993;94.894;0.160;0;204;104.000;0.200000
37.84161;94.905;0.160;0;204;104.000;0.200000
37.84329;94.915;0.160;0;204;104.000;0.200000
37.84497;94.926;0.160;0;204;104.000;0.200000
37.84665;94.936;0.160;0;204;104.000;0.200000
37.84833;94.947;0.160;0;204;104.000;0.200000
37.85001;94.957;0.160;0;204;104.000;0.200000
37.85169;94.968;0.160;0;204;104.000;0.200000
37.85337;94.978;0.160;0;204;104.000;0.200000
37.85505;94.989;0.160;0;204;104.000;0.200000
37.85673;94.999;0.160;0;204;104.000;0.200000
37.85841;95.010;0.160;0;204;104.000;0.200000
37.86009;95.020;0.160;0;204;104.000;0.200000
37.86177;95.031;0.160;0;204;104.000;0.200000
37.86345;95.041;0.160;0;204;104.000;0.200000
37.86513;95.052;0.160;0;204;104.000;0.200000
37.86681;95.063;0.160;0;204;104.000;0.200000
37.86849;95.073;0.160;0;204;104.000;0.200000
37.87017;95.084;0.160;0;204;104.000;0.200000
37.87185;95.094;0.160;0;204;104.000;0.200000
37.87353;95.105;0.160;0;204;104.000;0.200000
37.87521;95.115;0.160;0;204;104.000;0.200000
37.87689;95.126;0.160;0;204;104.000;0.200000
37.87857;95.136;0.160;0;204;104.000;0.200000
37.88025;95.147;0.160;0;204;104.000;0.200000
37.88193;95.157;0.160;0;204;104.000;0.200000
37.88361;95.168;0.160;0;204;104.000;0.200000
37.88529;95.178;0.160;0;204;104.000;0.200000
37.88697;95.189;0.160;0;204;104.000;0.200000
37.88865;95.199;0.160;0;204;104.000;0.200000
37.89033;95.210;0.160;0;204;104.000;0.200000
37.89201;95.220;0.160;0;204;104.000;0.200000
37.89369;95.231;0.160;0;204;104.000;0.200000
37.89537;95.241;0.160;0;204;104.000;0.200000
37.89705;95.252;0.160;0;204;104.000;0.200000
37.89873;95.262;0.160;0;204;104.000;0.200000
37.90041;95.273;0.160;0;204;104.000;0.200000
37.90209;95.283;0.160;0;204;104.000;0.200000
37.90377;95.294;0.160;0;204;104.000;0.200000
37.90545;95.304;0.160;0;204;104.000;0.200000
37.90713;95.315;0.160;0;204;104.000;0.200000
37.90881;95.325;0.160;0;204;104.000;0.200000
37.91049;95.336;0.160;0;204;104.000;0.200000
37.91217;95.346;0.160;0;204;104.000;0.200000
37.91385;95.357;0.160;0;204;104.000;0.200000
37.91553;95.367;0.160;0;204;104.000;0.200000
37.91721;95.378;0.160;0;204;104.000;0.200000
37.91889;95.388;0.160;0;204;104.000;0.200000
37.92057;95.399;0.160;0;204;104.000;0.200000
37.92225;95.409;0.160;0;204;104.000;0.200000
37.92393;95.420;0.160;0;204;104.000;0.200000
37.92561;95.430;0.160;0;204;104.000;0.200000
37.92729;95.440;0.160;0;204;104.000;0.200000
37.92897;95.451;0.160;0;204;104.000;0.200000
37.93065;95.461;0.160;0;204;104.000;0.200000
37.93233;95.472;0.160;0;204;104.000;0.200000
37.93401;95.482;0.160;0;204;104.000;0.200000
37.93569;95.493;0.160;0;204;104.000;0.200000
37.93737;95.503;0.160;0;204;104.000;0.200000
37.93905;95.514;0.160;0;204;104.000;0.200000
37.94073;95.524;0.160;0;204;104.000;0.200000
37.94241;95.535;0.160;0;204;104.000;0.200000
37.94409;95.545;0.160;0;204;104.000;0.200000
37.94577;95.556;0.160;0;204;104.000;0.200000
37.94745;95.566;0.160;0;204;104.000;0.200000
37.94913;95.577;0.160;0;204;104.000;0.200000
37.95081;95.587;0.160;0;204;104.000;0.200000
37.95249;95.598;0.160;0;204;104.000;0.200000
37.95417;95.608;0.160;0;204;104.000;0.200000
37.95585;95.618;0.160;0;204;104.000;0.200000
37.95753;95.629;0.160;0;204;104.000;0.200000
37.95921;95.639;0.160;0;204;104.000;0.200000
37.96089;95.650;0.160;0;204;104.000;0.200000
37.96257;95.660;0.160;0;204;104.000;0.200000
37.96425;95.671;0.160;0;204;104.000;0.200000
37.96593;95.681;0.160;0;204;104.000;0.200000
37.96761;95.692;0.160;0;204;104.000;0.200000
37.96929;95.702;0.160;0;204;104.000;0.200000
37.97097;95.713;0.160;0;204;104.000;0.200000
37.97265;95.723;0.160;0;204;104.000;0.200000
37.97433;95.733;0.160;0;204;104.000;0.200000
37.97601;95.744;0.160;0;204;104.000;0.200000
37.97769;95.754;0.160;0;204;104.000;0.200000
37.97937;95.765;0.160;0;204;104.000;0.200000
37.98105;95.775;0.160;0;204;104.000;0.200000
37.98273;95.786;0.160;0;204;104.000;0.200000
37.98441;95.796;0.160;0;204;104.000;0.200000
37.98609;95.807;0.160;0;204;104.000;0.200000
37.98777;95.817;0.160;0;204;104.000;0.200000
37.98945;95.827;0.160;0;204;104.000;0.200000
37.99113;95.838;0.160;0;204;104.000;0.200000
37.99281;95.848;0.160;0;204;104.000;0.200000
37.99449;95.859;0.160;0;204;104.000;0.200000
37.99617;95.869;0.160;0;204;104.000;0.200000
37.99785;95.880;0.160;0;204;104.000;0.200000
37.99953;95.890;0.160;0;204;104.000;0.200000
38.00121;95.900;0.160;0;204;104.000;0.200000
38.00289;95.911;0.160;0;204;104.000;0.200000
38.00457;95.921;0.160;0;204;104.000;0.200000
38.00625;95.932;0.160;0;204;104.000;0.200000
38.00793;95.942;0.160;0;204;104.000;0.200000
38.00961;95.953;0.160;0;204;104.000;0.200000
38.01129;95.963;0.160;0;204;104.000;0.200000
38.01297;95.973;0.160;0;204;104.000;0.200000
38.01465;95.984;0.160;0;204;104.000;0.200000
38.01633;95.994;0.160;0;204;104.000;0.200000
38.01801;96.005;0.160;0;204;104.000;0.200000
38.01969;96.015;0.160;0;204;104.000;0.200000
38.02137;96.025;0.160;0;204;104.000;0.200000
38.02305;96.036;0.160;0;204;104.000;0.200000
38.02473;96.046;0.160;0;204;104.000;0.200000
38.02641;96.057;0.160;0;204;104.000;0.200000
38.02809;96.067;0.160;0;204;104.000;0.200000
38.02977;96.078;0.160;0;204;104.000;0.200000
38.03145;96.088;0.160;0;204;104.000;0.200000
38.03313;96.098;0.160;0;204;104.000;0.200000
38.03481;96.109;0.160;0;204;104.000;0.200000
38.03649;96.119;0.160;0;204;104.000;0.200000
38.03817;96.130;0.160;0;204;104.000;0.200000
38.03985;96.140;0.160;0;204;104.000;0.200000
38.04153;96.150;0.160;0;204;104.000;0.200000
38.04321;96.161;0.160;0;204;104.000;0.200000
38.04489;96.171;0.160;0;204;104.000;0.200000
38.04657;96.182;0.160;0;204;104.000;0.200000
38.04825;96.192;0.160;0;204;104.000;0.200000
38.04993;96.202;0.160;0;204;104.000;0.200000
38.05161;96.213;0.160;0;204;104.000;0.200000
38.05329;96.223;0.160;0;204;104.000;0.200000
38.05497;96.234;0.160;0;204;104.000;0.200000
38.05665;96.244;0.160;0;204;104.000;0.200000
38.05833;96.254;0.160;0;204;104.000;0.200000
38.06001;96.265;0.160;0;204;104.000;0.200000
38.06169;96.275;0.160;0;204;104.000;0.200000
38.06337;96.285;0.160;0;204;104.000;0.200000
38.06505;96.296;0.160;0;204;104.000;0.200000
38.06673;96.306;0.160;0;204;104.000;0.200000
38.06841;96.317;0.160;0;204;104.000;0.200000
38.07009;96.327;0.160;0;204;104.000;0.200000
38.07177;96.337;0.160;0;204;104.000;0.200000
38.07345;96.348;0.160;0;204;104.000;0.200000
38.07513;96.358;0.160;0;204;104.000;0.200000
38.07681;96.369;0.160;0;204;104.000;0.200000
38.07849;96.379;0.160;0;204;104.000;0.200000
38.08017;96.389;0.160;0;204;104.000;0.200000
38.08185;96.400;0.160;0;204;104.000;0.200000
38.08353;96.410;0.160;0;204;104.000;0.200000
38.08521;96.420;0.160;0;204;104.000;0.200000
38.08689;96.431;0.160;0;204;104.000;0.200000
38.08857;96.441;0.160;0;204;104.000;0.200000
38.09025;96.452;0.160;0;204;104.000;0.200000
38.09193;96.462;0.160;0;204;104.000;0.200000
38.09361;96.472;0.160;0;204;104.000;0.200000
38.09529;96.483;0.160;0;204;104.000;0.200000
38.09697;96.493;0.160;0;204;104.000;0.200000
38.09865;96.503;0.160;0;204;104.000;0.200000
38.10033;96.514;0.160;0;204;104.000;0.200000
38.10201;96.524;0.160;0;204;104.000;0.200000
38.10369;96.534;0.160;0;204;104.000;0.200000
38.10537;96.545;0.160;0;204;104.000;0.200000
38.10705;96.555;0.160;0;204;104.000;0.200000
38.10873;96.566;0.160;0;204;104.000;0.200000
38.11041;96.576;0.160;0;204;104.000;0.200000
38.11209;96.586;0.160;0;204;104.000;0.200000
38.11377;96.597;0.160;0;204;104.000;0.200000
38.11545;96.607;0.160;0;204;104.000;0.200000
38.11713;96.617;0.160;0;204;104.000;0.200000
38.11881;96.628;0.160;0;204;104.000;0.200000
38.12049;96.638;0.160;0;204;104.000;0.200000
38.12217;96.648;0.160;0;204;104.000;0.200000
38.12385;96.659;0.160;0;204;104.000;0.200000
38.12553;96.669;0.160;0;204;104.000;0.200000
38.12721;96.679;0.160;0;204;104.000;0.200000
38.12889;96.690;0.160;0;204;104.000;0.200000
38.13057;96.700;0.160;0;204;104.000;0.200000
38.13225;96.710;0.160;0;204;104.000;0.200000
38.13393;96.721;0.160;0;204;104.000;0.200000
38.13561;96.731;0.160;0;204;104.000;0.200000
38.13729;96.741;0.160;0;204;104.000;0.200000
38.13897;96.752;0.160;0;204;104.000;0.200000
38.14065;96.762;0.160;0;204;104.000;0.200000
38.14233;96.772;0.160;0;204;104.000;0.200000
38.14401;96.783;0.160;0;204;104.000;0.200000
38.14569;96.793;0.160;0;204;104.000;0.200000
38.14737;96.803;0.160;0;204;104.000;0.200000
38.14905;96.814;0.160;0;204;104.000;0.200000
38.15073;96.824;0.160;0;204;104.000;0.200000
38.15241;96.834;0.160;0;204;104.000;0.200000
38.15409;96.845;0.160;0;204;104.000;0.200000
38.15577;96.855;0.160;0;204;104.000;0.200000
38.15745;96.865;0.160;0;204;104.000;0.200000
38.15913;96.876;0.160;0;204;104.000;0.200000
38.16081;96.886;0.160;0;204;104.000;0.200000
38.16249;96.896;0.160;0;204;104.000;0.200000
38.16417;96.907;0.160;0;204;104.000;0.200000
38.16585;96.917;0.160;0;204;104.000;0.200000
38.16753;96.927;0.160;0;204;104.000;0.200000
38.16921;96.938;0.160;0;204;104.000;0.200000
38.17089;96.948;0.160;0;204;104.000;0.200000
38.17257;96.958;0.160;0;204;104.000;0.200000
38.17425;96.969;0.160;0;204;104.000;0.200000
38.17593;96.979;0.160;0;204;104.000;0.200000
38.17761;96.989;0.160;0;204;104.000;0.200000
38.17929;96.999;0.160;0;204;104.000;0.200000
38.18097;97.010;0.160;0;204;104.000;0.200000
38.18265;97.020;0.160;0;204;104.000;0.200000
38.18433;97.030;0.160;0;204;104.000;0.200000
38.18601;97.041;0.160;0;204;104.000;0.200000
38.18769;97.051;0.160;0;204;104.000;0.200000
38.18937;97.061;0.160;0;204;104.000;0.200000
38.19105;97.072;0.160;0;204;104.000;0.200000
38.19273;97.082;0.160;0;204;104.000;0.200000
38.19441;97.092;0.160;0;204;104.000;0.200000
38.19609;97.103;0.160;0;204;104.000;0.200000
38.19777;97.113;0.160;0;204;104.000;0.200000
38.19945;97.123;0.160;0;204;104.000;0.200000
38.20113;97.133;0.160;0;204;104.000;0.200000
38.20281;97.144;0.160;0;204;104.000;0.200000
38.20449;97.154;0.160;0;204;104.000;0.200000
38.20617;97.164;0.160;0;204;104.000;0.200000
38.20785;97.175;0.160;0;204;104.000;0.200000
38.20953;97.185;0.160;0;204;104.000;0.200000
38.21121;97.195;0.160;0;204;104.000;0.200000
38.21289;97.205;0.160;0;204;104.000;0.200000
38.21457;97.216;0.160;0;204;104.000;0.200000
38.21625;97.226;0.160;0;204;104.000;0.200000
38.21793;97.236;0.160;0;204;104.000;0.200000
38.21961;97.247;0.160;0;204;104.000;0.200000
38.22129;97.257;0.160;0;204;104.000;0.200000
38.22297;97.267;0.160;0;204;104.000;0.200000
38.22465;97.277;0.160;0;204;104.000;0.200000
38.22633;97.288;0.160;0;204;104.000;0.200000
38.22801;97.298;0.160;0;204;104.000;0.200000
38.22969;97.308;0.160;0;204;104.000;0.200000
38.23137;97.319;0.160;0;204;104.000;0.200000
38.23305;97.329;0.160;0;204;104.000;0.200000
38.23473;97.339;0.160;0;204;104.000;0.200000
38.23641;97.349;0.160;0;204;104.000;0.200000
38.23809;97.360;0.160;0;204;104.000;0.200000
38.23977;97.370;0.160;0;204;104.000;0.200000
38.24145;97.380;0.160;0;204;104.000;0.200000
38.24313;97.390;0.160;0;204;104.000;0.200000
38.24481;97.401;0.160;0;204;104.000;0.200000
38.24649;97.411;0.160;0;204;104.000;0.200000
38.24817;97.421;0.160;0;204;104.000;0.200000
38.24985;97.432;0.160;0;204;104.000;0.200000
38.25153;97.442;0.160;0;204;104.000;0.200000
38.25321;97.452;0.160;0;204;104.000;0.200000
38.25489;97.462;0.160;0;204;104.000;0.200000
